TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID,DATETEXTE,x,y
5,Méfait,2/17/2022 5:00:00 AM,2022,9867,2022-02-17,-8012277.2106,5681317.1694
8,Vol,11/29/2023 5:00:00 AM,2023,9868,2023-11-29,-8000603.1038,5685989.2019
6,Menace ou acte de violence,7/13/2022 4:00:00 AM,2022,9869,2022-07-13,-8008756.772,5697682.4108
6,Menace ou acte de violence,3/28/2022 4:00:00 AM,2022,9870,2022-03-28,-7998512.702,5686335.7522
8,Vol,5/22/2023 4:00:00 AM,2023,9871,2023-05-22,-8003462.0661,5680921.6472
3,Conduite avec capacités affaiblies,6/24/2022 4:00:00 AM,2022,9872,2022-06-24,-7995780.8472,5688233.9583
8,Vol,1/9/2024 5:00:00 AM,2024,9873,2024-01-09,-8003440.6885,5682546.1419
7,Voie de fait,1/14/2022 5:00:00 AM,2022,9874,2022-01-14,-8002211.905,5685345.9839
6,Menace ou acte de violence,6/1/2023 4:00:00 AM,2023,9875,2023-06-01,-8002897.6863,5684836.4298
8,Vol,2/26/2022 5:00:00 AM,2022,9876,2022-02-26,-7999318.6318,5687488.5648
8,Vol,4/22/2022 4:00:00 AM,2022,9877,2022-04-22,-8002571.8871,5685093.6074
6,Menace ou acte de violence,6/4/2024 4:00:00 AM,2024,9878,2024-06-04,-8003944.1103,5683578.287
4,Introduction par effraction,12/1/2022 5:00:00 AM,2022,9879,2022-12-01,-8003309.7916,5687156.6979
8,Vol,11/1/2023 4:00:00 AM,2023,9880,2023-11-01,-8002551.12,5679853.7252
8,Vol,6/4/2024 4:00:00 AM,2024,9881,2024-06-04,-7998436.1001,5685667.8523
4,Introduction par effraction,9/25/2024 4:00:00 AM,2024,9882,2024-09-25,-8001593.9774,5686988.7726
5,Méfait,11/17/2023 5:00:00 AM,2023,9883,2023-11-17,-8002133.9038,5685191.4187
8,Vol,11/22/2023 5:00:00 AM,2023,9884,2023-11-22,-8003723.1925,5684099.1648
8,Vol,12/12/2023 5:00:00 AM,2023,9885,2023-12-12,-8003230.7595,5682587.1673
7,Voie de fait,1/29/2022 5:00:00 AM,2022,9886,2022-01-29,-8002655.17,5685856.3696
5,Méfait,5/31/2022 4:00:00 AM,2022,9887,2022-05-31,-8000953.4514,5686770.858
3,Conduite avec capacités affaiblies,5/9/2023 4:00:00 AM,2023,9888,2023-05-09,-8004223.4762,5681470.2401
5,Méfait,7/20/2023 4:00:00 AM,2023,9889,2023-07-20,-8010887.5078,5688628.7507
8,Vol,12/27/2024 5:00:00 AM,2024,9890,2024-12-27,-8014343.5076,5677287.9243
6,Menace ou acte de violence,9/4/2024 4:00:00 AM,2024,9891,2024-09-04,-8007440.5254,5686782.9091
6,Menace ou acte de violence,2/29/2024 5:00:00 AM,2024,9892,2024-02-29,-8014364.8361,5679295.8764
5,Méfait,6/14/2024 4:00:00 AM,2024,9893,2024-06-14,-7998886.4781,5688371.1876
8,Vol,2/23/2022 5:00:00 AM,2022,9894,2022-02-23,-8001681.5867,5684522.5708
8,Vol,12/23/2024 5:00:00 AM,2024,9895,2024-12-23,-8003062.2043,5683531.5087
8,Vol,5/30/2023 4:00:00 AM,2023,9896,2023-05-30,-8011671.6064,5681780.3771
4,Introduction par effraction,7/25/2024 4:00:00 AM,2024,9897,2024-07-25,-8002850.8975,5684140.0143
4,Introduction par effraction,1/16/2023 5:00:00 AM,2023,9898,2023-01-16,-8013319.7847,5683724.9557
3,Conduite avec capacités affaiblies,9/1/2024 4:00:00 AM,2024,9899,2024-09-01,-8010779.5839,5679068.802
6,Menace ou acte de violence,7/23/2023 4:00:00 AM,2023,9900,2023-07-23,-8002622.8979,5682127.0434
7,Voie de fait,11/14/2024 5:00:00 AM,2024,9901,2024-11-14,-8001428.0048,5684089.6841
6,Menace ou acte de violence,9/23/2023 4:00:00 AM,2023,9902,2023-09-23,-8004026.6673,5682561.9752
6,Menace ou acte de violence,9/24/2023 4:00:00 AM,2023,9903,2023-09-24,-8014389.0757,5683143.6074
3,Conduite avec capacités affaiblies,7/16/2022 4:00:00 AM,2022,9904,2022-07-16,-8013261.6442,5673279.5713
7,Voie de fait,8/18/2022 4:00:00 AM,2022,9905,2022-08-18,-8004821.5147,5683078.5622
7,Voie de fait,11/2/2023 4:00:00 AM,2023,9906,2023-11-02,-8000490.2887,5686380.667
7,Voie de fait,4/22/2023 4:00:00 AM,2023,9907,2023-04-22,-8002571.8871,5685093.6074
7,Voie de fait,2/2/2022 5:00:00 AM,2022,9908,2022-02-02,-7998345.0305,5692039.414
7,Voie de fait,2/24/2023 5:00:00 AM,2023,9909,2023-02-24,-8006646.3323,5682072.313
8,Vol,8/11/2022 4:00:00 AM,2022,9910,2022-08-11,-8023888.9085,5681920.7309
8,Vol,9/13/2024 4:00:00 AM,2024,9911,2024-09-13,-8010057.8993,5683510.2244
5,Méfait,5/10/2024 4:00:00 AM,2024,9912,2024-05-10,-8000797.8975,5687659.7133
6,Menace ou acte de violence,8/20/2022 4:00:00 AM,2022,9913,2022-08-20,-8002868.7622,5685117.6888
8,Vol,7/13/2024 4:00:00 AM,2024,9914,2024-07-13,-8002515.7031,5684267.14329999
7,Voie de fait,1/25/2023 5:00:00 AM,2023,9915,2023-01-25,-8001401.4299,5684353.3437
3,Conduite avec capacités affaiblies,10/15/2023 4:00:00 AM,2023,9916,2023-10-15,-8000947.2783,5685990.4457
3,Conduite avec capacités affaiblies,10/20/2023 4:00:00 AM,2023,9917,2023-10-20,-8003440.4672,5684851.6334
6,Menace ou acte de violence,8/7/2024 4:00:00 AM,2024,9918,2024-08-07,-8004075.8965,5684573.1325
8,Vol,5/24/2023 4:00:00 AM,2023,9919,2023-05-24,-8002638.1435,5682434.8515
7,Voie de fait,12/16/2023 5:00:00 AM,2023,9920,2023-12-16,-8003576.3821,5681192.1523
8,Vol,8/10/2024 4:00:00 AM,2024,9921,2024-08-10,-8014054.528,5676808.8665
7,Voie de fait,3/2/2022 5:00:00 AM,2022,9922,2022-03-02,-8003117.1263,5682594.8471
4,Introduction par effraction,9/6/2022 4:00:00 AM,2022,9923,2022-09-06,-8001068.0574,5684481.7527
6,Menace ou acte de violence,11/19/2024 5:00:00 AM,2024,9924,2024-11-19,-8010833.8272,5682334.6487
6,Menace ou acte de violence,12/6/2024 5:00:00 AM,2024,9925,2024-12-06,-8010390.0426,5684409.7897
8,Vol,12/28/2022 5:00:00 AM,2022,9926,2022-12-28,-8000603.1038,5685989.2019
4,Introduction par effraction,11/29/2022 5:00:00 AM,2022,9927,2022-11-29,-8000506.4671,5681499.1973
8,Vol,6/16/2022 4:00:00 AM,2022,9928,2022-06-16,-8002476.0191,5684705.2357
3,Conduite avec capacités affaiblies,3/11/2023 5:00:00 AM,2023,9929,2023-03-11,-8004012.4761,5687069.7575
3,Conduite avec capacités affaiblies,6/24/2022 4:00:00 AM,2022,9930,2022-06-24,-8001868.7263,5687180.0434
8,Vol,5/29/2023 4:00:00 AM,2023,9931,2023-05-29,-8011667.9851,5680206.9149
8,Vol,1/19/2024 5:00:00 AM,2024,9932,2024-01-19,-8000356.7691,5689835.1256
3,Conduite avec capacités affaiblies,2/2/2024 5:00:00 AM,2024,9933,2024-02-02,-8009946.2923,5683568.965
7,Voie de fait,1/29/2024 5:00:00 AM,2024,9934,2024-01-29,-8005346.7827,5685959.6388
8,Vol,6/19/2024 4:00:00 AM,2024,9935,2024-06-19,-8002571.8871,5685093.6074
8,Vol,5/27/2024 4:00:00 AM,2024,9936,2024-05-27,-8001394.7771,5685296.4811
5,Méfait,10/12/2022 4:00:00 AM,2022,9937,2022-10-12,-7999332.383,5682903.6933
3,Conduite avec capacités affaiblies,7/5/2024 4:00:00 AM,2024,9938,2024-07-05,-8015320.1366,5676683.5642
8,Vol,7/31/2024 4:00:00 AM,2024,9939,2024-07-31,-8009524.9601,5685674.7512
6,Menace ou acte de violence,1/4/2023 5:00:00 AM,2023,9940,2023-01-04,-8000490.2887,5686380.667
7,Voie de fait,6/29/2024 4:00:00 AM,2024,9941,2024-06-29,-8009523.1933,5684753.6388
6,Menace ou acte de violence,6/30/2024 4:00:00 AM,2024,9942,2024-06-30,-8001987.0841,5684925.3273
3,Conduite avec capacités affaiblies,8/16/2024 4:00:00 AM,2024,9943,2024-08-16,-8002921.2009,5685232.6342
8,Vol,11/19/2024 5:00:00 AM,2024,9944,2024-11-19,-8000603.1038,5685989.2019
7,Voie de fait,8/19/2023 4:00:00 AM,2023,9945,2023-08-19,-8003179.7228,5684326.8918
6,Menace ou acte de violence,12/1/2023 5:00:00 AM,2023,9946,2023-12-01,-8008934.8994,5683266.4023
8,Vol,3/22/2024 4:00:00 AM,2024,9947,2024-03-22,-8009523.1933,5684753.6388
3,Conduite avec capacités affaiblies,5/15/2022 4:00:00 AM,2022,9948,2022-05-15,-8011275.3878,5678435.2952
8,Vol,6/2/2023 4:00:00 AM,2023,9949,2023-06-02,-8009523.1933,5684753.6388
7,Voie de fait,7/20/2023 4:00:00 AM,2023,9950,2023-07-20,-8017623.103,5670654.203
5,Méfait,1/31/2023 5:00:00 AM,2023,9951,2023-01-31,-8003177.5077,5685104.4514
6,Menace ou acte de violence,9/2/2022 4:00:00 AM,2022,9952,2022-09-02,-8009523.1933,5684753.6388
6,Menace ou acte de violence,5/3/2022 4:00:00 AM,2022,9953,2022-05-03,-8001384.7281,5684874.3498
3,Conduite avec capacités affaiblies,8/12/2022 4:00:00 AM,2022,9954,2022-08-12,-7999534.1371,5692716.5997
6,Menace ou acte de violence,2/10/2023 5:00:00 AM,2023,9955,2023-02-10,-7999062.5523,5686846.2073
5,Méfait,7/17/2024 4:00:00 AM,2024,9956,2024-07-17,-8003703.275,5683441.8978
4,Introduction par effraction,9/25/2022 4:00:00 AM,2022,9957,2022-09-25,-8000947.2783,5685990.4457
6,Menace ou acte de violence,1/24/2023 5:00:00 AM,2023,9958,2023-01-24,-8000797.8975,5687659.7133
8,Vol,10/14/2022 4:00:00 AM,2022,9959,2022-10-14,-8000581.6593,5687908.8789
7,Voie de fait,9/5/2024 4:00:00 AM,2024,9960,2024-09-05,-8002000.2709,5685943.8048
7,Voie de fait,3/19/2023 4:00:00 AM,2023,9961,2023-03-19,-8004203.1337,5682835.5078
5,Méfait,6/21/2022 4:00:00 AM,2022,9962,2022-06-21,-8009813.4732,5688164.0336
7,Voie de fait,5/30/2023 4:00:00 AM,2023,9963,2023-05-30,-8012558.7446,5681093.4703
8,Vol,4/17/2023 4:00:00 AM,2023,9964,2023-04-17,-8015365.7906,5681115.7013
4,Introduction par effraction,12/27/2022 5:00:00 AM,2022,9965,2022-12-27,-7996027.095,5685839.3902
5,Méfait,7/4/2024 4:00:00 AM,2024,9966,2024-07-04,-8001541.3002,5684301.0089
7,Voie de fait,3/2/2023 5:00:00 AM,2023,9967,2023-03-02,-8002340.9415,5685255.7238
6,Menace ou acte de violence,7/21/2023 4:00:00 AM,2023,9968,2023-07-21,-8002398.9174,5683735.5769
8,Vol,3/22/2024 4:00:00 AM,2024,9969,2024-03-22,-8009523.1933,5684753.6388
6,Menace ou acte de violence,11/1/2023 4:00:00 AM,2023,9970,2023-11-01,-8007291.9893,5682415.8045
6,Menace ou acte de violence,9/28/2023 4:00:00 AM,2023,9971,2023-09-28,-8008893.7475,5677075.7645
4,Introduction par effraction,1/22/2023 5:00:00 AM,2023,9972,2023-01-22,-8000609.6853,5684115.836
8,Vol,7/11/2022 4:00:00 AM,2022,9973,2022-07-11,-8005363.9057,5684501.2234
6,Menace ou acte de violence,3/22/2022 4:00:00 AM,2022,9974,2022-03-22,-8003448.4601,5683841.631
5,Méfait,9/24/2022 4:00:00 AM,2022,9975,2022-09-24,-8001532.5592,5686110.045
7,Voie de fait,8/18/2022 4:00:00 AM,2022,9976,2022-08-18,-8016666.1348,5671425.1619
7,Voie de fait,7/21/2022 4:00:00 AM,2022,9977,2022-07-21,-7998051.4504,5687192.1316
7,Voie de fait,9/17/2023 4:00:00 AM,2023,9978,2023-09-17,-8002562.8755,5684411.097
3,Conduite avec capacités affaiblies,10/28/2023 4:00:00 AM,2023,9979,2023-10-28,-8000496.4908,5686494.7143
8,Vol,7/4/2022 4:00:00 AM,2022,9980,2022-07-04,-8009523.1933,5684753.6388
7,Voie de fait,1/8/2022 5:00:00 AM,2022,9981,2022-01-08,-8000340.0698,5686495.9584
7,Voie de fait,10/3/2024 4:00:00 AM,2024,9982,2024-10-03,-8002388.6146,5682142.5069
8,Vol,12/14/2022 5:00:00 AM,2022,9983,2022-12-14,-8012248.6145,5679775.2586
8,Vol,7/16/2024 4:00:00 AM,2024,9984,2024-07-16,-8015738.3556,5678175.3539
4,Introduction par effraction,3/5/2024 5:00:00 AM,2024,9985,2024-03-05,-8007863.4831,5681937.7839
4,Introduction par effraction,8/6/2022 4:00:00 AM,2022,9986,2022-08-06,-8000132.5352,5687090.2644
6,Menace ou acte de violence,4/13/2022 4:00:00 AM,2022,9987,2022-04-13,-8001381.9861,5683541.8339
8,Vol,11/9/2022 5:00:00 AM,2022,9988,2022-11-09,-8004122.5545,5683434.5765
7,Voie de fait,12/12/2023 5:00:00 AM,2023,9989,2023-12-12,-8002849.5424,5685263.4228
8,Vol,10/1/2022 4:00:00 AM,2022,9990,2022-10-01,-8009535.116,5697994.8738
8,Vol,8/9/2024 4:00:00 AM,2024,9991,2024-08-09,-8010531.0171,5685207.5802
8,Vol,3/22/2022 4:00:00 AM,2022,9992,2022-03-22,-8003356.0144,5686546.7146
8,Vol,6/10/2024 4:00:00 AM,2024,9993,2024-06-10,-8003723.1925,5684099.1648
5,Méfait,11/8/2022 5:00:00 AM,2022,9994,2022-11-08,-8016450.2687,5677995.5671
7,Voie de fait,5/12/2022 4:00:00 AM,2022,9995,2022-05-12,-8000195.8023,5683856.1397
8,Vol,12/20/2024 5:00:00 AM,2024,9996,2024-12-20,-8014379.5809,5683959.6973
6,Menace ou acte de violence,11/27/2022 5:00:00 AM,2022,9997,2022-11-27,-8014722.8527,5679984.1691
6,Menace ou acte de violence,1/31/2024 5:00:00 AM,2024,9998,2024-01-31,-8013080.2281,5679688.1534
8,Vol,8/24/2022 4:00:00 AM,2022,9999,2022-08-24,-7996896.0567,5686683.9743
7,Voie de fait,6/4/2024 4:00:00 AM,2024,10000,2024-06-04,-8011986.8511,5678979.2466
4,Introduction par effraction,8/21/2022 4:00:00 AM,2022,10001,2022-08-21,-8002976.3627,5684780.26
7,Voie de fait,2/22/2024 5:00:00 AM,2024,10002,2024-02-22,-8013302.209,5672282.6289
8,Vol,6/12/2024 4:00:00 AM,2024,10003,2024-06-12,-8001212.8075,5683547.7437
8,Vol,9/25/2024 4:00:00 AM,2024,10004,2024-09-25,-8010908.5211,5684852.5858
8,Vol,10/4/2024 4:00:00 AM,2024,10005,2024-10-04,-8019494.1237,5681028.3843
7,Voie de fait,6/19/2023 4:00:00 AM,2023,10006,2023-06-19,-8000831.9963,5687900.4218
7,Voie de fait,8/8/2023 4:00:00 AM,2023,10007,2023-08-08,-8002957.8858,5684407.7806
6,Menace ou acte de violence,11/22/2024 5:00:00 AM,2024,10008,2024-11-22,-8011538.1715,5679811.1205
7,Voie de fait,10/28/2022 4:00:00 AM,2022,10009,2022-10-28,-8000591.4775,5685304.541
8,Vol,10/18/2024 4:00:00 AM,2024,10010,2024-10-18,-8009523.1933,5684753.6388
7,Voie de fait,2/20/2024 5:00:00 AM,2024,10011,2024-02-20,-7997830.2668,5686856.549
6,Menace ou acte de violence,1/24/2024 5:00:00 AM,2024,10012,2024-01-24,-8002913.5698,5686103.9461
8,Vol,9/16/2023 4:00:00 AM,2023,10013,2023-09-16,-8009523.1933,5684753.6388
4,Introduction par effraction,11/16/2023 5:00:00 AM,2023,10014,2023-11-16,-8007798.8092,5687405.6055
8,Vol,3/12/2024 4:00:00 AM,2024,10015,2024-03-12,-8002211.905,5685345.9839
8,Vol,10/22/2024 4:00:00 AM,2024,10016,2024-10-22,-8001541.3002,5684301.0089
6,Menace ou acte de violence,6/17/2023 4:00:00 AM,2023,10017,2023-06-17,-8001648.2515,5685982.6882
7,Voie de fait,8/4/2024 4:00:00 AM,2024,10018,2024-08-04,-7997833.0767,5686954.5493
7,Voie de fait,8/27/2024 4:00:00 AM,2024,10019,2024-08-27,-8010682.8804,5679143.2775
6,Menace ou acte de violence,10/23/2024 4:00:00 AM,2024,10020,2024-10-23,-8011699.1261,5677515.1684
3,Conduite avec capacités affaiblies,10/24/2024 4:00:00 AM,2024,10021,2024-10-24,-8003440.6885,5682546.1419
6,Menace ou acte de violence,10/24/2024 4:00:00 AM,2024,10022,2024-10-24,-8003448.4601,5683841.631
6,Menace ou acte de violence,3/6/2023 5:00:00 AM,2023,10023,2023-03-06,-8000581.6593,5687908.8789
5,Méfait,6/1/2024 4:00:00 AM,2024,10024,2024-06-01,-8000195.8023,5683856.1397
5,Méfait,7/18/2024 4:00:00 AM,2024,10025,2024-07-18,-8006809.4058,5685918.042
3,Conduite avec capacités affaiblies,5/10/2022 4:00:00 AM,2022,10026,2022-05-10,-8005346.7827,5685959.6388
7,Voie de fait,7/17/2022 4:00:00 AM,2022,10027,2022-07-17,-8002133.9038,5685191.4187
6,Menace ou acte de violence,1/21/2023 5:00:00 AM,2023,10028,2023-01-21,-8003908.7264,5681762.3977
7,Voie de fait,5/1/2024 4:00:00 AM,2024,10029,2024-05-01,-8000620.9467,5679336.5391
6,Menace ou acte de violence,3/21/2023 4:00:00 AM,2023,10030,2023-03-21,-8002928.8098,5681156.1006
7,Voie de fait,7/20/2023 4:00:00 AM,2023,10031,2023-07-20,-8003266.4903,5683094.3261
5,Méfait,11/19/2024 5:00:00 AM,2024,10032,2024-11-19,-8003038.3243,5683811.7704
7,Voie de fait,10/31/2023 4:00:00 AM,2023,10033,2023-10-31,-8003702.5837,5679441.3198
5,Méfait,10/19/2022 4:00:00 AM,2022,10034,2022-10-19,-8002398.9174,5683735.5769
3,Conduite avec capacités affaiblies,3/4/2023 5:00:00 AM,2023,10035,2023-03-04,-8002918.0978,5684074.7257
7,Voie de fait,10/12/2024 4:00:00 AM,2024,10036,2024-10-12,-7998404.2101,5685121.944
7,Voie de fait,3/28/2024 4:00:00 AM,2024,10037,2024-03-28,-8001401.4299,5684353.3437
5,Méfait,7/14/2023 4:00:00 AM,2023,10038,2023-07-14,-8010089.9448,5684720.5403
7,Voie de fait,8/17/2023 4:00:00 AM,2023,10039,2023-08-17,-8000226.2757,5684899.8847
8,Vol,10/21/2024 4:00:00 AM,2024,10040,2024-10-21,-8002607.2592,5686284.2682
8,Vol,10/12/2023 4:00:00 AM,2023,10041,2023-10-12,-8002770.7071,5682620.8264
4,Introduction par effraction,7/31/2023 4:00:00 AM,2023,10042,2023-07-31,-8001648.2515,5685982.6882
8,Vol,3/23/2022 4:00:00 AM,2022,10043,2022-03-23,-8003356.0144,5686546.7146
7,Voie de fait,2/9/2024 5:00:00 AM,2024,10044,2024-02-09,-8002340.9415,5685255.7238
3,Conduite avec capacités affaiblies,11/23/2024 5:00:00 AM,2024,10045,2024-11-23,-8013339.4915,5684032.9103
7,Voie de fait,11/22/2024 5:00:00 AM,2024,10046,2024-11-22,-7999315.1132,5687198.3436
6,Menace ou acte de violence,12/15/2022 5:00:00 AM,2022,10047,2022-12-15,-8007160.8612,5681837.493
7,Voie de fait,12/22/2022 5:00:00 AM,2022,10048,2022-12-22,-8003944.1103,5683578.287
7,Voie de fait,1/19/2023 5:00:00 AM,2023,10049,2023-01-19,-8002398.9174,5683735.5769
8,Vol,11/13/2024 5:00:00 AM,2024,10050,2024-11-13,-8002937.0022,5680931.012
3,Conduite avec capacités affaiblies,8/11/2022 4:00:00 AM,2022,10051,2022-08-11,-8002409.9987,5688466.769
8,Vol,2/26/2023 5:00:00 AM,2023,10052,2023-02-26,-8002622.8979,5682127.0434
4,Introduction par effraction,1/4/2024 5:00:00 AM,2024,10053,2024-01-04,-8005996.4009,5682627.0932
8,Vol,12/16/2024 5:00:00 AM,2024,10054,2024-12-16,-8008908.1752,5696195.4205
6,Menace ou acte de violence,9/28/2023 4:00:00 AM,2023,10055,2023-09-28,-8002934.0536,5683797.948
7,Voie de fait,6/27/2022 4:00:00 AM,2022,10056,2022-06-27,-8011323.3164,5699962.9446
8,Vol,1/19/2024 5:00:00 AM,2024,10057,2024-01-19,-7999882.248,5685998.6425
8,Vol,1/23/2024 5:00:00 AM,2024,10058,2024-01-23,-8016024.8408,5683724.6174
8,Vol,4/19/2023 4:00:00 AM,2023,10059,2023-04-19,-8002571.8871,5685093.6074
5,Méfait,12/22/2024 5:00:00 AM,2024,10060,2024-12-22,-8014842.2547,5677226.1829
7,Voie de fait,8/10/2024 4:00:00 AM,2024,10061,2024-08-10,-8002849.5424,5685263.4228
8,Vol,3/22/2022 4:00:00 AM,2022,10062,2022-03-22,-8009523.1933,5684753.6388
8,Vol,11/19/2024 5:00:00 AM,2024,10063,2024-11-19,-8011068.8157,5692440.3813
8,Vol,10/21/2024 4:00:00 AM,2024,10064,2024-10-21,-8002770.7071,5682620.8264
8,Vol,9/21/2023 4:00:00 AM,2023,10065,2023-09-21,-8001182.6881,5686201.8652
7,Voie de fait,7/13/2024 4:00:00 AM,2024,10066,2024-07-13,-8000314.3035,5683310.5322
7,Voie de fait,8/29/2023 4:00:00 AM,2023,10067,2023-08-29,-8010932.0633,5694938.6003
8,Vol,7/26/2022 4:00:00 AM,2022,10068,2022-07-26,-8003356.0144,5686546.7146
8,Vol,8/17/2022 4:00:00 AM,2022,10069,2022-08-17,-7999024.4322,5679185.5516
7,Voie de fait,9/14/2022 4:00:00 AM,2022,10070,2022-09-14,-8003207.1883,5684651.3231
8,Vol,11/6/2024 5:00:00 AM,2024,10071,2024-11-06,-8002072.4926,5683031.6964
5,Méfait,6/14/2024 4:00:00 AM,2024,10072,2024-06-14,-8002581.1465,5685088.5701
8,Vol,8/28/2023 4:00:00 AM,2023,10073,2023-08-28,-8002551.12,5679853.7252
7,Voie de fait,9/11/2022 4:00:00 AM,2022,10074,2022-09-11,-8016666.1348,5671425.1619
8,Vol,10/21/2023 4:00:00 AM,2023,10075,2023-10-21,-8000603.1038,5685989.2019
8,Vol,10/26/2022 4:00:00 AM,2022,10076,2022-10-26,-7999042.173,5679585.3248
6,Menace ou acte de violence,10/23/2024 4:00:00 AM,2024,10077,2024-10-23,-8002957.8858,5684407.7806
8,Vol,5/11/2022 4:00:00 AM,2022,10078,2022-05-11,-8002476.0191,5684705.2357
8,Vol,6/14/2022 4:00:00 AM,2022,10079,2022-06-14,-8002476.0191,5684705.2357
7,Voie de fait,10/20/2024 4:00:00 AM,2024,10080,2024-10-20,-8003907.4002,5681276.1071
4,Introduction par effraction,7/5/2022 4:00:00 AM,2022,10081,2022-07-05,-8004832.8354,5684366.7204
4,Introduction par effraction,7/6/2022 4:00:00 AM,2022,10082,2022-07-06,-7996113.7797,5687349.1989
3,Conduite avec capacités affaiblies,4/16/2022 4:00:00 AM,2022,10083,2022-04-16,-8014248.7028,5680709.8601
4,Introduction par effraction,3/28/2022 4:00:00 AM,2022,10084,2022-03-28,-8002793.3335,5684935.1936
5,Méfait,10/8/2022 4:00:00 AM,2022,10085,2022-10-08,-8002502.9205,5683748.0429
6,Menace ou acte de violence,12/19/2022 5:00:00 AM,2022,10086,2022-12-19,-8002502.9205,5683748.0429
7,Voie de fait,7/28/2022 4:00:00 AM,2022,10087,2022-07-28,-7999360.7353,5679570.9872
6,Menace ou acte de violence,5/11/2023 4:00:00 AM,2023,10088,2023-05-11,-8002868.441,5683973.7974
6,Menace ou acte de violence,5/20/2023 4:00:00 AM,2023,10089,2023-05-20,-8002705.9632,5683880.9409
6,Menace ou acte de violence,12/1/2022 5:00:00 AM,2022,10090,2022-12-01,-8001426.0741,5684880.7727
7,Voie de fait,7/18/2023 4:00:00 AM,2023,10091,2023-07-18,-7999783.6251,5685317.7558
8,Vol,4/26/2022 4:00:00 AM,2022,10092,2022-04-26,-8005946.3953,5684495.8568
8,Vol,5/28/2024 4:00:00 AM,2024,10093,2024-05-28,-8006646.3323,5682072.313
8,Vol,3/9/2022 5:00:00 AM,2022,10094,2022-03-09,-8003066.6234,5684364.5215
8,Vol,10/23/2023 4:00:00 AM,2023,10095,2023-10-23,-8000195.8023,5683856.1397
8,Vol,8/18/2023 4:00:00 AM,2023,10096,2023-08-18,-8011231.1354,5678032.6527
8,Vol,6/19/2022 4:00:00 AM,2022,10097,2022-06-19,-8000506.4671,5681499.1973
8,Vol,12/20/2024 5:00:00 AM,2024,10098,2024-12-20,-8002849.5424,5685263.4228
8,Vol,7/14/2022 4:00:00 AM,2022,10099,2022-07-14,-8009523.1933,5684753.6388
8,Vol,2/16/2023 5:00:00 AM,2023,10100,2023-02-16,-8002921.2009,5685232.6342
8,Vol,2/21/2023 5:00:00 AM,2023,10101,2023-02-21,-8002551.12,5679853.7252
5,Méfait,12/22/2024 5:00:00 AM,2024,10102,2024-12-22,-8014511.0572,5682881.8103
4,Introduction par effraction,8/13/2024 4:00:00 AM,2024,10103,2024-08-13,-8003309.7916,5687156.6979
4,Introduction par effraction,3/8/2024 5:00:00 AM,2024,10104,2024-03-08,-8013610.8451,5683058.2961
8,Vol,5/26/2023 4:00:00 AM,2023,10105,2023-05-26,-8013313.9183,5683985.9319
7,Voie de fait,9/1/2024 4:00:00 AM,2024,10106,2024-09-01,-7997198.006,5688256.2317
4,Introduction par effraction,6/22/2023 4:00:00 AM,2023,10107,2023-06-22,-8012507.848,5680793.8354
8,Vol,4/11/2024 4:00:00 AM,2024,10108,2024-04-11,-8002016.8105,5686079.0701
4,Introduction par effraction,1/26/2023 5:00:00 AM,2023,10109,2023-01-26,-8008229.8539,5685311.9362
8,Vol,11/13/2023 5:00:00 AM,2023,10110,2023-11-13,-8002211.905,5685345.9839
8,Vol,11/18/2024 5:00:00 AM,2024,10111,2024-11-18,-8004243.0577,5679944.3523
8,Vol,9/7/2022 4:00:00 AM,2022,10112,2022-09-07,-7999024.4322,5679185.5516
7,Voie de fait,5/23/2022 4:00:00 AM,2022,10113,2022-05-23,-8002133.9038,5685191.4187
8,Vol,3/12/2024 4:00:00 AM,2024,10114,2024-03-12,-8008838.9646,5696294.6385
8,Vol,10/31/2024 4:00:00 AM,2024,10115,2024-10-31,-8009524.9601,5685674.7512
8,Vol,11/23/2024 5:00:00 AM,2024,10116,2024-11-23,-8009523.1933,5684753.6388
3,Conduite avec capacités affaiblies,6/2/2022 4:00:00 AM,2022,10117,2022-06-02,-8000354.2141,5684897.7023
8,Vol,8/1/2023 4:00:00 AM,2023,10118,2023-08-01,-8000009.4459,5681152.1796
6,Menace ou acte de violence,11/21/2024 5:00:00 AM,2024,10119,2024-11-21,-8002283.3326,5685296.0211
5,Méfait,1/4/2024 5:00:00 AM,2024,10120,2024-01-04,-8001532.5592,5686110.045
8,Vol,9/22/2024 4:00:00 AM,2024,10121,2024-09-22,-8003191.1549,5680789.4593
8,Vol,7/10/2024 4:00:00 AM,2024,10122,2024-07-10,-8006118.0641,5684209.7142
7,Voie de fait,1/1/2023 5:00:00 AM,2023,10123,2023-01-01,-8009523.1933,5684753.6388
8,Vol,1/12/2023 5:00:00 AM,2023,10124,2023-01-12,-8011300.9168,5687995.9487
